Date,Category,Sales,Quantity,Profit,Region,Month,Profit Margin %
2023-02-12,Books,1087.469103,17,408.1617313,South,February,0.375
2023-03-12,Electronics,979.9327175,4,385.6027819,West,March,0.393
2023-03-12,Clothing,1436.396944,11,275.1129717,South,March,0.192
2023-03-12,Home Goods,939.7795246,17,103.8905355,West,March,0.111
2023-03-12,Sports,623.1612116,3,164.036338,West,March,0.263
2023-03-12,Books,928.8024089,18,184.4862004,West,March,0.199
2023-04-12,Electronics,852.3136028,17,132.3903468,South,April,0.155
2023-04-12,Clothing,1474.766491,2,181.3766944,North,April,0.123
2023-04-12,Home Goods,922.7345287,6,208.2426301,South,April,0.226
2023-04-12,Sports,1300.394874,5,210.0056704,South,April,0.161
2023-04-12,Books,711.5506005,15,82.31482825,South,April,0.116
2023-05-12,Electronics,1166.292193,7,239.9748499,South,May,0.206
2023-05-12,Clothing,1288.724922,10,232.3031176,South,May,0.180
2023-05-12,Home Goods,746.2980687,16,102.3228797,East,May,0.137
2023-05-12,Sports,995.7703102,18,137.5830606,North,May,0.138
2023-05-12,Books,1301.978715,8,233.7236494,South,May,0.180
2023-06-12,Electronics,1384.640722,19,222.4069202,West,June,0.161
2023-06-12,Clothing,1176.356766,4,374.3883963,East,June,0.318
2023-06-12,Home Goods,1185.921635,12,327.8335912,East,June,0.276
2023-06-12,Sports,1405.255699,18,222.7316529,West,June,0.158
2023-06-12,Books,803.8962578,2,230.0486239,West,June,0.286
2023-07-12,Electronics,1205.676924,19,289.2568183,West,July,0.240
2023-07-12,Clothing,957.5054242,2,126.8887259,North,July,0.133
2023-07-12,Home Goods,1096.412896,18,118.6770133,South,July,0.108
2023-07-12,Sports,856.4385099,3,340.9254339,East,July,0.398
2023-07-12,Books,1354.470315,7,161.0089241,West,July,0.119
2023-08-12,Electronics,1703.096216,11,186.8998761,North,August,0.110
2023-08-12,Clothing,975.2060596,12,102.1582497,East,August,0.105
2023-08-12,Home Goods,1629.927519,13,597.5704736,West,August,0.367
2023-08-12,Sports,227.9427269,19,61.53438134,North,August,0.270
2023-08-12,Books,907.8699383,18,105.1747061,East,August,0.116
2023-09-12,Electronics,750.2526465,2,274.3432595,South,September,0.366
2023-09-12,Clothing,578.0577988,3,210.8308335,West,September,0.365
2023-09-12,Home Goods,817.5981571,17,204.1809114,South,September,0.250
2023-09-12,Sports,695.656082,14,74.15314315,North,September,0.107
2023-09-12,Books,933.3670114,5,121.6013762,South,September,0.130
2023-10-12,Electronics,887.6038097,2,355.0013805,East,October,0.400
2023-10-12,Clothing,744.2839702,1,279.9910264,West,October,0.376
2023-10-12,Home Goods,1142.609683,11,139.1203788,West,October,0.122
2023-10-12,Sports,485.6637839,10,86.23794809,South,October,0.178
2023-10-12,Books,1047.053273,14,231.0617521,West,October,0.221
2023-11-12,Electronics,1212.449336,8,209.8246655,West,November,0.173
2023-11-12,Clothing,1099.343953,5,144.5095587,South,November,0.131
2023-11-12,Home Goods,882.4369704,15,92.29688534,North,November,0.105
2023-11-12,Sports,694.6707073,2,144.8264742,West,November,0.208
2023-11-12,Books,851.0404794,14,130.151264,South,November,0.153
2023-12-12,Electronics,653.9522722,4,79.20775124,West,December,0.121
2023-12-12,Clothing,1399.622858,5,372.6212913,East,December,0.266
2023-12-12,Home Goods,441.6880212,15,94.34942284,West,December,0.214
2023-12-12,Sports,870.9052466,8,313.5663386,East,December,0.360
2023-12-12,Books,698.3062041,7,89.70075444,South,December,0.128
2023-12-13,Electronics,1000.671625,19,282.2042689,West,December,0.282
2023-12-13,Clothing,1529.893182,13,518.9797988,West,December,0.339
2023-12-13,Home Goods,1036.258564,7,157.7115274,West,December,0.152
2023-12-13,Sports,739.3624759,8,99.57858273,West,December,0.135
2023-12-13,Books,1643.510926,15,652.8430406,West,December,0.397
2023-12-14,Electronics,1268.403143,10,306.8231409,South,December,0.242
2023-12-14,Clothing,1000.944318,6,129.3350369,West,December,0.129
2023-12-14,Home Goods,1368.997111,12,399.0179251,South,December,0.291
2023-12-14,Sports,1359.337757,1,476.668188,West,December,0.351
2023-12-14,Books,1373.414373,8,242.6821371,West,December,0.177
2023-12-15,Electronics,1321.307184,8,450.7744712,West,December,0.341
2023-12-15,Clothing,1098.186781,1,344.920931,North,December,0.314
2023-12-15,Home Goods,664.0025709,17,152.4781447,North,December,0.230
2023-12-15,Sports,947.91129,10,223.3890687,West,December,0.236
2023-12-15,Books,676.9073361,14,214.8283029,South,December,0.317
2023-12-16,Electronics,1310.765398,11,407.5955237,East,December,0.311
2023-12-16,Clothing,1458.624355,6,393.3633598,North,December,0.270
2023-12-16,Home Goods,975.6862106,8,203.7815732,East,December,0.209
2023-12-16,Sports,846.7904159,15,207.5948968,South,December,0.245
2023-12-16,Books,1342.258965,16,261.6550941,North,December,0.195
2023-12-17,Electronics,1043.472391,5,113.5191871,West,December,0.109
2023-12-17,Clothing,1084.288996,19,274.1653591,North,December,0.253
2023-12-17,Home Goods,959.9188187,8,151.6688725,North,December,0.158
2023-12-17,Sports,769.8113876,9,171.3676119,West,December,0.223
2023-12-17,Books,893.5161309,11,192.919462,West,December,0.216
2023-12-18,Electronics,1150.687368,7,260.5770147,South,December,0.226
2023-12-18,Clothing,787.9285663,4,291.6073763,West,December,0.370
2023-12-18,Home Goods,1156.450758,3,339.5007446,East,December,0.294
2023-12-18,Sports,1347.929489,16,485.8759072,North,December,0.360
2023-12-18,Books,1154.103753,11,357.0327505,South,December,0.309
2023-12-19,Electronics,833.3665621,7,313.5385475,West,December,0.376
2023-12-19,Clothing,1006.559723,8,389.0422538,South,December,0.387
2023-12-19,Home Goods,1046.5975,4,371.0655578,West,December,0.355
2023-12-19,Sports,1119.44418,17,293.8306748,East,December,0.262
2023-12-19,Books,1683.125949,15,251.2589518,East,December,0.149
2023-12-20,Electronics,629.6464005,1,219.7849174,West,December,0.349
2023-12-20,Clothing,635.6746979,16,192.7613637,North,December,0.303
2023-12-20,Home Goods,1136.871639,13,358.6040139,North,December,0.315
2023-12-20,Sports,1069.745986,11,115.9094544,East,December,0.108
2023-12-20,Books,1270.44896,15,302.220021,South,December,0.238
2023-12-21,Electronics,1076.655327,7,198.0292996,South,December,0.184
2023-12-21,Clothing,1001.30226,8,224.391493,East,December,0.224
2023-12-21,Home Goods,710.4700988,12,130.2770106,South,December,0.183
2023-12-21,Sports,1107.723489,16,258.203394,West,December,0.233
2023-12-21,Books,1128.753436,18,408.6181524,North,December,0.362
2023-12-22,Electronics,1249.491268,16,458.0382392,West,December,0.367
2023-12-22,Clothing,980.8154522,9,318.2076249,East,December,0.324
2023-12-22,Home Goods,894.0537886,12,144.4487178,East,December,0.162
2023-12-22,Sports,618.8861586,10,226.3740961,West,December,0.366
2023-12-22,Books,868.3198083,7,285.3127942,West,December,0.329
2023-12-23,Electronics,1165.827323,3,234.2190439,West,December,0.201
2023-12-23,Clothing,901.3094998,5,346.345785,West,December,0.384
2023-12-23,Home Goods,988.7497531,11,173.6671575,North,December,0.176
2023-12-23,Sports,1450.417032,12,177.9081252,South,December,0.123
2023-12-23,Books,1522.712825,9,588.2648251,North,December,0.386
2023-12-24,Electronics,1616.346532,16,504.9180064,South,December,0.312
2023-12-24,Clothing,1025.929057,18,410.2078519,South,December,0.400
2023-12-24,Home Goods,872.7688553,8,200.1227232,East,December,0.229
2023-12-24,Sports,1361.378374,7,174.8068332,South,December,0.128
2023-12-24,Books,1054.761429,14,295.5251549,South,December,0.280
2023-12-25,Electronics,582.4124857,6,177.9622131,North,December,0.306
2023-12-25,Clothing,1511.230623,12,464.4491688,South,December,0.307
2023-12-25,Home Goods,769.9407886,17,254.0076116,East,December,0.330
2023-12-25,Sports,1020.421681,10,239.5184972,South,December,0.235
2023-12-25,Books,1009.749959,8,264.5785178,West,December,0.262
2023-12-26,Electronics,1241.67815,8,344.8736773,South,December,0.278
2023-12-26,Clothing,651.4566771,15,103.2247095,West,December,0.158
2023-12-26,Home Goods,481.1492801,16,185.3151593,West,December,0.385
2023-12-26,Sports,905.8014711,17,254.6550574,South,December,0.281
2023-12-26,Books,1094.31206,7,244.2996069,North,December,0.223
2023-12-27,Electronics,680.9609899,7,113.4030537,North,December,0.167
2023-12-27,Clothing,369.1294807,7,45.77907673,South,December,0.124
2023-12-27,Home Goods,616.9432671,13,219.8505901,South,December,0.356
2023-12-27,Sports,1284.552563,5,148.6225481,West,December,0.116
2023-12-27,Books,1404.515912,7,553.6999936,East,December,0.394
2023-12-28,Electronics,1213.609516,2,203.5215573,East,December,0.168
2023-12-28,Clothing,1171.448421,7,140.5714078,North,December,0.120
2023-12-28,Home Goods,989.446775,12,317.2552825,East,December,0.321
2023-12-28,Sports,1310.164316,2,222.4412157,East,December,0.170
2023-12-28,Books,877.7619678,6,90.17200803,East,December,0.103
2023-12-29,Electronics,782.9260229,2,220.8571167,South,December,0.282
2023-12-29,Clothing,999.8432429,6,341.4365192,North,December,0.341
2023-12-29,Home Goods,1073.018142,9,135.0230588,East,December,0.126
2023-12-29,Sports,371.9683134,1,93.30268401,South,December,0.251
2023-12-29,Books,1257.545552,1,322.6223839,West,December,0.257
2023-12-30,Electronics,1250.682408,1,128.255822,South,December,0.103
2023-12-30,Clothing,1188.630574,17,234.2284315,North,December,0.197
2023-12-30,Home Goods,892.7886711,2,243.8034776,North,December,0.273
2023-12-30,Sports,1147.267364,13,340.5094198,East,December,0.297
2023-12-30,Books,856.7427733,7,87.1816463,South,December,0.102
2023-12-31,Electronics,1132.749004,14,353.4642212,West,December,0.312
2023-12-31,Clothing,679.2619707,8,183.8601997,North,December,0.271
2023-12-31,Home Goods,1193.733728,10,359.0109382,South,December,0.301
2023-12-31,Sports,1076.118706,17,259.5709158,North,December,0.241
2023-12-31,Books,703.9734432,14,134.1060064,East,December,0.190
